name	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M502T249_neg	2.993401849	2.048105499	1.544709813	1.673732587	1.967898225	2.104163694	1.750766243	2.579319187	2.697196177	3.957148617	1.774329991	3.368088864	2.115771615	3.190993241
M446T332_neg	11.48861054	4.143039959	0.947859924	4.162821425	5.560218608	2.093543493	5.308074676	8.304724324	5.862213194	8.170812085	8.362842614	4.686988354	11.27802822	0.785567072
M357T55_neg	16.02539921	19.92582436	44.37324106	18.25150173	2.43605027	14.94973098	3.950920285	4.827807374	16.78194173	9.451319867	3.833112063	2.636803232	16.61926334	19.08654383
M170T15_neg	2.047896379	7.124712547	6.747166934	3.573690407	5.369993463	5.434251802	5.517505897	5.538651117	2.750128925	4.525871936	3.499528702	2.612519042	1.480127241	2.12461557
M179T46_neg	60.22758629	47.29772972	50.02766206	39.83237838	65.88689597	40.70407989	47.92306675	51.57546361	36.16924638	42.57452249	85.27634011	31.11997783	80.68656659	47.82982693
M483T737_neg	3.060637448	2.471102825	6.711143182	5.149834364	2.22777213	4.77419802	3.001665831	7.793312607	13.42056766	7.483277597	3.565905311	9.395626279	3.615735459	5.497885337
M667T756_neg	1.957985279	1.34239679	0.022899632	1.750110925	1.26378305	0.084200878	0.894486924	0.129193619	0.053668567	0.135171137	0.691443538	0	0.471146718	0.212754307
M674T338_neg	1.902548695	3.413281369	3.050526089	5.503197277	8.196707339	5.531111032	2.933700337	7.696050329	0.468082805	0.359869625	13.93612344	3.476661031	5.500029914	3.024775715
M493T756_neg	44.62609959	30.75802994	5.096854348	40.05519292	31.18932802	5.708510273	23.64090563	7.982096749	3.98314583	7.580017955	22.866242	2.566084668	16.1700151	9.220419044
M491T744_neg	14.00610192	9.536071179	1.125482956	12.38824916	10.51366253	1.565505326	7.247949944	2.236185001	1.198509737	2.492619963	8.456978097	0.991817312	3.980025722	3.724930724
M507T334_neg	1.692508717	1.873599476	0.583453715	0.888337494	0.706950987	0.290031598	0.522787282	0.607299571	0.753318037	0.895988339	2.100414563	1.003883208	1.070327645	1.010635634
M397T307_neg	1.103131052	0.916369965	0.90913767	0.375443334	0.121445998	0.328487617	0.270728792	0.078103453	0.932831164	1.094197059	0.668857982	0.795551674	0.746677684	1.337922417
M250T47_neg	0.94746555	1.26891377	2.515144799	1.452199045	1.277261876	1.514708828	1.631626462	1.891426449	0.96075362	1.363328688	1.728680545	0.80073077	1.926993955	1.851936605
M471T442_neg	0.523118705	0.166304661	0	0.382919481	0.114429248	0.010823891	0.937465021	0	0.139672359	0.198058483	0.054880107	0.36451666	0.097984921	0.527612252
M488T288_neg	1.644103347	1.171777598	1.106625907	1.252034227	1.17534356	1.498476392	0.728248398	0.785359534	1.468392668	2.041069138	1.737637299	1.076243582	1.26853616	1.577892491
M601T47_neg	0.818234633	0.614695548	1.016541587	0.644891306	0.649546321	1.426836592	1.121933722	1.609883948	0.404298682	1.291240623	1.849924536	1.203876249	3.018754288	0.579811015
M582T387_neg	0.842820457	0.476122951	1.190069096	0.739822555	1.59738499	1.274556524	0.976085313	2.469767845	0.290324159	0.604146946	1.419940918	0.81109854	1.985291822	0.727468017
M473T248_neg	1.691252109	1.299573039	1.812001206	1.020599056	1.060662063	0.864025985	1.906246352	0.802348176	1.353721588	1.662875361	1.975744833	1.841805942	2.024503568	1.655731209
M905T495_neg	0.634413236	0.425811367	0.607803867	0.567057498	0.571028237	0.415833745	1.005495025	0.692766221	0.570121291	0.615052354	1.112848012	0.386571433	0.913148894	0.637636336
M336T274_neg	4.918599117	4.133528634	3.15791209	4.144577703	3.642654298	3.823230828	3.426563862	3.949527935	1.571642737	2.56123402	3.237483693	2.311567569	4.859851424	2.748542002
M426T264_neg	1.02286634	0.474232832	0.6473416	1.813073351	2.554027255	2.573159632	1.802660289	1.935517325	1.267421632	1.705794012	0.745291691	0.801617784	0.997169386	1.281785899
M367T45_neg	10.41075707	6.698845506	3.700291234	7.954898584	17.57499989	3.574775767	10.77650228	5.568045824	8.752568059	8.43803241	19.46674789	5.525429747	6.356500454	9.601990324
M596T293_neg	1.043807054	0.998524838	1.34402657	1.131067599	0.94951382	1.063959858	1.297016159	1.9725406	0.308439502	1.107679946	1.242248901	1.307051839	0.840269324	1.280967354
M503T41_neg	5.249974998	3.930786572	8.63482637	4.382027549	2.615245359	2.132598246	4.784942243	2.869394938	2.980550727	3.553474205	3.490108303	3.92478405	8.311063346	4.482131111
M528T279_neg	10.80133592	8.189479161	15.92917839	10.48217024	12.47763934	13.71771514	11.10977542	23.53256675	5.076260259	3.833970538	9.102874424	5.069851685	16.45259273	7.70092813
M313T398_neg	4.85700846	3.84679091	3.194043104	3.20081725	3.772714818	3.420211452	2.948363532	3.731832737	3.834327424	3.848326353	5.087988067	3.380562318	3.590237506	0.868243279
M131T50_neg	15.42715215	13.97746727	22.32422404	17.24250305	16.72538938	17.82983976	27.51698931	25.61768354	13.86513927	16.96487095	14.95192392	12.84553896	9.474630654	15.66694257
M141T52_neg	56.19095327	126.1919358	193.1436041	95.34260182	68.55565495	122.459681	136.0858455	80.72289476	38.5032812	37.09042634	41.94764475	41.02857149	55.64418628	46.62527881
M306T45_neg	3.66276601	4.798738471	5.665978697	4.208620861	13.67671396	10.72833287	13.03725109	14.66364553	1.060424566	1.305864364	7.674164883	0.865085742	6.876676964	0.947269123
M160T244_neg	0.462300833	0.603572467	0.619337017	0.642488513	0.482461312	0.868126374	0.481830026	0.89973535	0.526368943	0.528093179	0.222733369	0.347623648	0.500953169	0.084815351
M572T309_neg	0.881362741	1.504679897	2.969319155	1.777984688	1.721825888	2.047012245	1.936451275	1.88044153	1.337430439	1.092750751	1.733233393	0.588455368	3.079258947	1.190636535
M336T46_neg	0.817995676	0.562876303	0.333587023	0.517321902	0.458687156	0.378482855	0.444163862	0.482380102	0.751188808	0.685878013	0.564368388	0.625337914	0.396145623	0.944278412
M612T267_neg	1.632123331	1.845878016	2.017471077	1.467151548	2.00692359	2.169351072	2.257221417	2.171259412	1.241523953	1.814966153	0.900303533	0.757445351	0.668086459	1.686155469
M316T316_neg	4.261051359	3.247799735	1.725550657	3.037955781	5.14749385	3.823839545	3.788400153	5.042895031	1.565652736	2.266163366	1.232067575	2.086876098	0.94429924	2.86337498
M277T155_neg	3.632893108	3.939421761	18.44718118	14.63482422	22.91708216	16.68280905	31.44103945	18.62519809	3.072955778	8.697828701	55.34650698	12.77631143	22.00569366	15.28856517
M227T87_neg	0.708429405	0.522045945	1.390107888	1.665025868	2.872415831	2.026001717	2.434374622	1.635992607	1.226720589	1.730877683	4.900586882	2.061510341	1.62578222	2.126186677
M804T276_neg	0.90368145	0.892775307	0.226400274	0.20858937	0.213971999	0.347930438	0.168328058	0.612652769	0.566165609	0.536647839	0.161730822	0.418054106	0.114232629	0.8463683
M475T49_neg	1.613440827	1.319019198	0.724989766	1.119698045	1.220460352	0.769674098	0.95889418	0.843662353	1.229092544	1.415021059	1.300340671	1.381227824	1.492128149	2.166542635
M575T329_neg	1.18492624	0.674444857	0.132722023	0.612786301	0.36457425	0.219252629	0.473798458	0.327973226	0.321757774	0.680824333	0.219840744	1.015841493	0.436057831	1.427258873
M621T487_neg	0.88502079	2.345034064	4.288629125	1.812507514	3.060206582	6.96174334	4.384084893	6.496176497	3.192889518	3.14224868	4.562677938	0.274107433	1.022067	0.140199403
M413T397_neg	0.033913576	0.069820618	0.023228265	0.040964657	0.032698795	0.010712456	0.080561836	0.021063066	0.353394086	0.177336982	0.054115602	0.124607739	0.009078458	0.796711017
M389T400_neg	9.103925557	5.202115827	2.146965689	8.01339987	14.1633919	2.959559219	7.911445349	4.249844695	6.196627006	4.411454377	7.145471153	13.70032138	5.49801241	21.27178057
M194T245_neg	1.747856349	1.101091148	1.159369249	1.376952896	1.438939667	1.062925439	0.892029537	1.048032067	1.205384146	1.316918339	1.870100825	2.057270862	1.843326132	0.042999213
M467T733_neg	2.562352899	9.318170945	5.296963507	4.971476096	1.992112928	1.256910463	5.557988631	1.967195881	1.632704624	2.436826417	4.931968134	2.185393876	4.295458925	6.875453977
M393T284_neg	1.557463643	1.333917606	1.532588731	1.621742932	1.337464711	0.809957735	0.856250729	1.452562012	1.705436239	1.380131972	2.287584355	1.263819825	2.301914421	1.914893097
M417T730_neg	0.895602014	4.11412344	0.174800159	2.05083819	1.119090986	0.159508855	0.790126442	0.157921351	0.604617593	0.367175991	0.27834142	1.942777426	0.474793572	2.322760621
M886T256_neg	1.16375126	0.962336982	0.778141413	1.016644	0.819658523	1.089598293	1.201077385	1.424155748	0.76316727	1.211548223	0.889415119	0.650305251	0.977451474	0.612130989
M505T252_neg	0.730820709	0.532522557	1.156468408	0.641179947	0.718684742	0.969909665	0.553420144	0.443942443	0.606546123	0.503593916	0.607229468	0.8173355	0.772348856	0.853710389
M548T428_neg	1.741820724	1.217574648	2.202971752	1.809940196	0.755332509	0.303154222	1.079562043	0.247181249	0.602019256	0.563440267	1.222841899	1.121095251	0.363761602	0.991177243
M638T36_neg	0.286265254	0.199873776	0.161173444	0.665051708	0.405923073	1.022972549	0.213397905	0.205121474	0.627834661	1.330786996	0.337853618	0.331733034	0.203689669	0.312935626
M337T237_neg	0.819729056	0.644153991	0.702904632	0.536717668	0.802030183	0.735875233	0.495333604	0.752629717	0.770217688	0.696328263	0.743903791	1.001677376	0.998959864	0.0700456
M303T318_neg	0.538979069	0.890246544	4.887495829	1.100166593	0.468634863	2.924035192	1.018182467	3.044112459	2.504495345	3.814658176	2.675731612	0.671373501	2.835101892	0.343322808
M413T50_neg	2.090850461	1.686509153	0.814339242	0.891507265	1.493299192	1.657805831	1.009567016	1.230242077	1.637359388	1.876957285	1.703655817	1.195978483	2.500372788	1.949774421
M783T371_neg	1.990627269	1.747261576	1.555713831	1.814745792	1.928024977	1.673810138	1.350749582	1.714216719	2.496240439	2.567959567	2.417753595	2.153704466	2.47474539	3.001276973
M509T329_neg	0.724049096	0.378306554	0.189889946	0.273160856	0.483451735	0.324104086	0.327392395	0.366505575	0.52834174	0.613758876	1.200437617	0.7211	0.227608556	1.046240094
M391T441_neg	420.754155	101.9747044	9.368305453	380.3823697	87.31910488	8.669607436	33.57916671	6.740369671	75.97202002	75.86831759	74.76876578	656.8863912	81.54216329	622.7069039
M162T55_neg	0.746468991	0.635999884	0.70343525	0.46567764	0.332997184	0.508484726	0.467738317	0.517732342	0.833847715	0.77110685	0.593934389	0.415177173	0.818788484	2.066553252
M537T737_neg	4.841795207	3.462276094	1.08447956	5.446525543	3.069401172	0.993586095	2.831656874	1.00727573	0.28400612	0.735552184	3.456254165	0.245936964	3.047033843	0.907303391
M692T285_neg	2.646718679	2.122403317	2.093200042	1.641669362	1.695084045	1.145033411	1.209303639	1.623565036	2.969572095	2.325919591	1.026543896	1.791789821	3.162003952	2.371270825
M553T444_neg	1.457191994	1.150776709	0.553389119	1.741990364	0.73472027	0.226438015	0.462690979	0.573530106	1.113109581	1.136897586	1.125955918	1.126305693	0.800298761	1.469765793
M411T558_neg	0.361301005	0.23801656	0.252419526	0.44799503	0.219976089	0.207468367	0.229970659	0.193128472	0.148772024	0.181469201	0.127834537	1.916280852	0.260819491	2.751214439
M525T494_neg	0.322193011	0.247634528	0.134955359	0.340173381	0.207370111	0.118056443	0.189512421	0.195017492	0.149526516	0.219499363	0.376000221	0.357127509	0.328680888	0.313203872
M338T49_neg	0.859545156	1.114342005	1.286894639	2.454018123	3.627037906	1.420499847	4.434744318	4.430880046	1.499802269	2.173476445	1.905259563	0.683836696	1.733530473	1.007239708
M346T331_neg	1.300838008	1.025451736	1.284502491	1.411552438	1.571132799	1.611786522	1.436193456	1.714996468	0.261877628	0.384149481	2.026097929	0.516193828	2.782009505	0.709658816
M632T315_neg	4.483439835	3.283111596	2.520240659	4.115693888	6.497040101	5.967617546	5.356431305	7.519126606	1.17583596	1.696056981	1.496856467	2.136780174	1.376398412	2.691046487
M725T756_neg	1.186317429	0.499398827	0.036361966	0.885286541	0.544585544	0.109417044	0.426782333	0.068075125	0.087368768	0.050665021	0.393894994	0.025568347	0.200874696	0.084601956
M309T360_neg	1.677428191	1.175175458	0.638560028	2.083038402	2.133542365	1.221504376	1.239475935	1.60909915	1.326367902	1.39028109	0.902066311	1.296057503	0.755438087	1.703654662
M389T438_neg	1.786296277	0.889317288	1.102757016	11.44211016	4.967006533	0.949333325	0.791877625	1.013165496	0.707466031	1.124633106	10.88676367	5.697113153	16.21808564	10.34718736
M519T46_neg	3.98110189	2.55173578	1.259341157	3.041404001	2.71326699	2.58967953	1.819939031	3.245837965	1.431104937	2.697426707	5.242538848	3.982783758	4.987093029	5.303207824
M618T359_neg	0.982468628	0.703996523	0.283843156	1.166898616	1.49787885	0.698850556	1.09821282	1.226070947	0.470125912	0.709834716	0.509684277	0.671950742	0.334279578	0.857010591
M401T41_neg	1.132952109	1.041191942	1.56994858	0.755068751	0.679240339	1.262000511	0.813958962	1.2208349	1.838245527	1.202545577	0.709502224	0.967192484	0.795418275	0.890425696
M384T392_neg	1.474037143	1.08785683	0.427863022	1.461926931	0.824319186	0.532698783	0.608318557	0.680545805	1.180283925	1.264528559	1.392950645	1.115525176	0.748534209	3.721054062
M702T241_neg	2.442750992	1.40105526	2.338710626	3.63583076	2.812903008	2.829576752	6.372126619	3.332131415	1.154478525	1.974001168	2.702058653	1.143951965	4.847530956	1.291134391
M674T312_neg	5.069602123	5.825875557	6.214190532	8.214592224	10.81057417	8.146915917	6.478578858	9.589296222	1.630305378	0.785820825	6.097185741	2.389419052	12.28864139	3.650456166
M155T49_neg	5.695974361	4.39296199	3.812733488	5.429195246	10.49257648	4.435145312	9.20022292	5.163240269	6.992025907	8.085430562	18.6859966	4.103989874	18.37679388	5.270958309
M215T50_neg	16.48710924	16.46723477	13.14308719	29.04922178	15.33139658	11.73277525	16.35183375	17.4596853	13.89983983	14.27566545	14.88327224	7.990711403	19.72829686	17.46975517
M571T353_neg	1.404844197	0.442655677	0.090789978	0.315857294	0.281786393	0.213478223	0.603425515	0.230382136	0.163084061	0.306067452	0.522855704	1.324554843	0.397471226	2.81897082
M470T265_neg	2.14630747	1.33097919	1.624175522	1.582539651	2.464821668	1.317671904	2.120388596	2.084555586	1.166370605	2.271082359	1.647647402	1.19558484	1.694210057	1.948172027
M447T738_neg	3.913658033	2.911620989	0.902576132	4.438807565	3.618218436	1.704035249	10.14592236	0.888470618	2.16595808	2.945156227	1.342613083	2.488951695	1.169237596	2.580487636
M741T450_neg	0.109184353	0.104401893	0	0.130844439	0.10479177	0.009030424	0.169846586	0.011523083	0.595174734	0.379063524	0.242303359	0.102623934	0	1.318936582
M309T261_neg	3.077439669	2.421735407	1.478439797	2.287080183	2.724087423	2.002553052	2.155562245	2.238044582	2.945783081	3.342310003	2.860295382	3.338575035	2.613336674	4.301282988
M595T737_neg	3.374201546	2.942543884	2.046935583	3.606333447	2.451303672	1.664545993	2.390619339	2.060262587	1.891568977	1.874161622	3.068621072	1.087796992	2.957377104	1.957112391
M574T237_neg	1.081930015	1.270183942	1.231667048	1.382091681	1.119679648	1.52925338	1.319233509	1.434824537	0.826335345	0.846018144	1.153112499	0.842992495	1.205233957	1.06093658
M358T320_neg	0.998588908	0.798504951	0.550425648	1.086344133	0.711226142	0.767055871	0.795287849	0.788803898	0.976913422	1.060985509	1.032714481	0.909593736	0.827160898	1.363413678
M352T52_neg	2.082645021	2.554469904	2.412382802	1.975330037	2.405131993	1.854071058	3.740133333	5.976271483	2.208719118	3.818297168	3.109484395	0.711387623	1.029737384	0.830199817
M386T534_neg	7.585713547	6.571284449	3.859227745	1.302703956	4.454387122	4.938043414	4.605279184	5.66710584	9.308985392	6.126759788	8.311171811	2.342066267	5.209615071	2.16854016
M511T727_neg	2.287757967	1.79571645	0.891868887	2.04571433	1.481615543	0.7525867	1.246534655	0.525086017	1.697779205	1.95534722	1.465205871	2.299684671	2.492493934	2.438946405
M237T47_neg	3.900397311	2.910779474	3.523373591	3.075812599	4.128570529	3.483472565	2.930310203	4.506793447	3.535904821	3.917628751	4.493777053	3.266976023	5.684610749	4.980087776
M185T51_neg	3.751880587	3.726364093	4.075116276	4.666174184	5.403875731	3.469595967	5.55192974	4.033019614	3.937098357	3.961493839	6.409816203	3.140520252	4.315809356	4.02541824
M375T558_neg	2.919244388	2.011736713	0.232402391	4.264564328	1.4927553	0.121004307	1.964226027	0.147398891	1.052729983	1.301481052	0.564993342	26.72018281	1.753557591	32.86365767
M485T629_neg	3.693317689	2.77793675	2.257697934	3.526256641	2.58760256	1.818835881	1.938267769	1.721327979	3.6464686	3.51512631	2.540400951	3.190016822	3.162488495	3.177602453
M499T669_neg	7.90262609	4.94050228	2.224104065	8.087235339	7.403137029	4.141358889	4.771972131	2.676481635	6.449716447	7.143153153	4.44938847	7.039560905	5.902561927	7.461833802
M371T466_neg	1.998686077	1.590498035	1.219552342	1.008550388	1.065469128	1.603876879	1.347436375	2.019333633	1.924233798	1.441642661	1.603950038	0.266076816	2.318973966	0.270021568
M775T251_neg	0.70784789	0.306451882	0.039347576	0.957082469	0.671562489	1.644312705	1.101202909	2.087189885	0.695605321	1.030366633	0.581899699	1.170430187	0.196145828	1.378180063
M293T551_neg	6.377335103	8.619526796	6.568539664	6.235909591	4.915645778	5.694617211	6.136450055	6.03928106	5.980924959	4.700241984	5.334776136	4.748743292	4.645967247	5.351061221
M377T52_neg	3.591614686	5.410155158	10.54648681	4.164359914	2.98575668	5.636920674	2.641766265	9.148781114	5.720443263	3.057658707	3.476156343	0.49091703	11.84483905	7.735779532
M404T325_neg	1.991704039	1.53095135	1.081935481	1.08747115	1.919349905	1.230943697	1.346156936	1.269108831	1.201350472	1.446446999	3.583964397	2.32405942	2.928651517	2.219920264
M271T527_neg	6.856987549	4.896083756	1.066319784	12.17240194	2.968862598	1.327603687	2.24780615	2.107641977	0.666785645	0.746249856	1.423948476	2.655099117	2.244801391	2.995839316
M172T51_neg	1.626238968	1.68501481	2.187447235	1.876304524	1.723039281	1.636741142	2.084556862	0.991557516	1.110150943	1.248487226	1.165309406	1.255235275	0.809912721	1.362744607
M849T253_neg	0.591791318	0.464998726	0.377048563	0.542700301	0.364438823	0.51738964	0.546070511	0.573008101	0.246463586	0.733039997	1.362266035	0.638702166	0.381999558	1.001332453
M487T277_neg	14.31808733	10.14408012	4.349095583	3.87566679	4.118408903	4.400080991	5.28071404	5.399838992	16.99692764	29.33802659	10.58561797	38.03756931	26.82301157	56.01164915
