name	FD_C1	FD_C2	FD_C3	FD_C4	FD_C5	FD_C7	FD_C8	FD_D1	FD_D2	FD_D3	FD_D4	FD_D5	FD_D6	FD_D7	FD_D8	FD_PG2	FD_PG3	FD_PG5	FD_PG6	FD_PG7	FD_PG8
M656T333_neg	0.569810223	0.347529989	1.117211575	0	0.200288679	0.008952064	0.193622724	1.809376603	1.425940236	0.736762364	1.005378806	1.2846749	0.866875331	1.132395116	0.762196707	0.891305967	1.070798353	2.008090485	2.305610883	0.969899299	2.486159655
M573T333_neg	1.859088195	1.313976897	1.968817701	1.948713845	2.509008618	2.149571443	2.409047461	2.262172105	1.462825995	1.361560334	1.920376018	1.047952366	1.099614282	0.589681932	1.092792363	0.217066661	0.564820997	2.304891042	1.322875684	1.764712191	1.259962255
M427T392_neg	20.26020088	37.63569549	41.18557187	40.60252486	67.56617347	66.32992427	71.63067447	1.55757588	8.296408202	2.456108026	2.020240488	4.710583536	1.805904851	2.819448514	3.186871049	5.144961107	0.923615522	8.883921827	27.89964297	4.890392614	30.18412425
M475T727_neg	14.61581635	15.05589655	11.8948304	20.44754926	16.38615426	15.60374793	15.66405996	11.59309263	8.799842444	4.916203556	9.264285888	7.310004437	3.345535533	5.810818036	2.412870677	7.842942399	9.566403459	7.331946397	11.28435967	12.35977966	11.71196457
M606T318_neg	0.038033397	0	0	0	0.084317007	0	0	0.621462867	0.950978726	4.456817942	1.621485819	0.867838568	2.699650417	0.97640563	3.821209603	1.415583331	2.551139291	2.413397089	0.479476025	2.579654047	0.199632545
M604T46_neg	0.962423716	1.424425153	1.233923178	1.06856728	1.912354023	1.834232066	1.760801362	2.397068816	2.697172578	2.378455829	2.809925896	2.645099926	3.134564185	2.159779774	4.104228508	1.359926377	3.411757217	6.846435837	1.31793558	6.202433407	1.662355717
M414T295_neg	0.289593341	0.015721426	0.357514216	0.03880045	0.066128394	0	0.011883482	1.907632954	1.153488369	0.540953303	0.859019379	3.681357417	1.50210931	3.931909263	1.457865895	0.21545451	0.315767829	0.3360612	0.828393522	0.551595047	3.120437349
M579T526_neg	0.220232863	0.144846722	0.19039491	0.220470486	0.091139619	0.085305675	0.116824886	0.659649799	0.675159681	1.205581942	0.643435479	1.338304011	1.721402506	1.411665538	1.892165256	0.679661894	0.679351335	0.662886698	0.044725674	0.605944543	0.020396372
M705T269_neg	0.695643097	1.04203891	1.093461655	1.761651176	1.361226114	0.768178771	1.684660736	0.375016912	0.403541822	0.653964957	0.280626705	0.229591725	0.362733982	0.40092346	0.617897727	0.38045917	0.437727581	0.275663628	0.827140144	0.225251383	0.688042031
M631T392_neg	5.808705356	5.1541771	3.028454695	1.54228903	0.40360412	1.987205561	1.391885925	1.284126633	0.90577202	0.159106909	1.18134087	1.013541475	0.453897352	1.435591913	0.424158686	1.133828591	1.242391972	1.383427005	0.048279014	0.344941444	0.315300686
M440T229_neg	6.261445862	8.32433083	8.434366781	8.15933455	6.888768972	8.104074745	7.344546763	8.49745353	6.691645277	9.840497864	7.307823889	9.0687945	10.47323186	7.664924117	10.84827485	6.656269984	7.583266065	9.095047221	9.373932703	13.43018873	8.552607385
M665T51_neg	0.438384294	0.453948096	0.913479073	3.270041485	0.883199914	0.607743589	0.615710454	0.321657048	1.071873116	4.376549891	0.96068152	1.172111964	4.978403589	1.840162321	5.332494018	3.216218527	3.390554172	3.618532264	0.619840432	4.174480012	0.124248583
M191T42_neg	6.330862047	6.660935618	6.18612029	8.451605783	5.343972645	4.520394858	5.857514008	4.798583143	5.319422586	9.655554487	9.603868204	4.695738109	8.405735481	5.655280523	8.339997649	4.285619972	3.708477978	4.984181426	0.817707051	4.85669476	3.264252363
M318T74_neg	0.718110412	0.607090758	0.672027206	0.76389326	0.708442562	0.567225107	0.721539887	1.300842067	0.917890938	0.982227948	1.817020123	1.559168911	0.828274267	1.834578249	0.790584022	1.125307394	0.891743422	1.10834907	1.213777144	1.250255628	1.268068375
M390T236_neg	5.636854472	4.95060596	4.914356777	2.953345899	3.371538532	4.087226168	3.970075363	6.415638067	4.763892577	5.694681775	5.978599852	5.326036716	4.917759446	4.295269664	5.436632318	4.673120173	5.671897853	6.141968905	5.231117989	7.530094943	8.539490072
M266T105_neg	1.691702693	0.9281773	0.625696944	2.076343973	0.126325752	0.042109019	0.010201617	1.519627834	0.643543991	2.092346617	2.364778247	3.164468243	1.227492386	3.612396521	1.690280868	1.308509894	1.708201313	1.977742123	1.399687844	0.624694807	1.884255581
M640T53_neg	0.33084322	0.334591243	0.363822489	0.464472943	0.34904301	0.476993654	0.296910202	0.494458756	0.464679629	1.162097466	0.475295967	0.537786055	1.501810885	0.738440293	2.244743746	0.323990168	0.479624674	0.978964054	0.264383826	2.372314379	0.635752577
M889T334_neg	2.807786781	4.269009851	3.695908514	2.578543374	5.683047299	5.706739377	6.341977899	3.625595057	3.402471809	1.492216111	2.41596463	0.99744873	1.035649434	1.378223472	1.936013608	2.880585457	2.08473292	2.674105065	3.840354839	1.581194927	3.81519297
M578T581_neg	0.467607877	0.489438018	0.488062238	1.104016235	0.192424796	0.262067468	0.319709202	0.822334299	0.562187576	2.117472624	0.933539108	1.470270205	1.767439254	3.539053201	1.498577153	0.721617462	1.070127955	0.991397458	0.366271523	3.329401769	0.397641544
M907T254_neg	0.957222624	0.954952326	0.849114709	1.662579154	0.438339115	0.661217628	0.991094342	1.560609136	1.532818187	1.3365432	1.397967696	1.22185489	1.494635349	1.314402639	2.045704907	1.131427259	1.942408058	1.638624995	0.995861924	1.086171186	1.012210929
M73T42_neg	4.289643946	4.707945639	4.452203555	4.291843207	4.176022317	4.084804525	4.213143332	3.443321731	4.196406636	2.786461911	12.79837193	9.575272092	3.93087937	11.25209259	6.008196469	8.437885028	7.994707068	9.1467939	3.946423312	6.145130024	6.176036208
M442T331_neg	5.815373517	2.27521409	8.772861264	0.546689052	2.76660232	0.336483078	0.875989204	13.60663522	9.62162669	10.10893925	15.78184533	8.175220471	7.190553079	8.576054943	7.853450008	6.398196831	9.613910896	12.21134363	14.19686904	12.97992941	15.85175159
M225T46_neg	30.91589769	27.50716757	25.44709105	25.65013988	28.00222487	26.14170261	28.24318739	22.1256311	17.03110897	21.4601319	15.27528193	14.59460581	16.12382871	14.63046355	20.17805023	21.56702266	22.47303724	21.45584375	14.69452732	19.49768403	25.20163913
M163T47_neg	44.99219211	49.53882864	41.3185541	33.69237008	27.82520725	39.2064164	30.50865535	9.808284689	6.319192573	3.953074331	9.788338077	7.586994313	4.652320849	5.723188893	6.50073787	20.9308152	23.08489569	12.15223476	18.25433211	8.88226128	24.84093347
M100T776_neg	4.486216906	4.038048623	4.437880732	4.951524098	5.645092374	3.563313862	10.26246041	4.035160602	6.065178869	4.574911231	7.413875274	4.878742546	6.18926899	3.510998856	3.585546629	3.948509659	6.149650168	4.190354808	2.21677879	3.153333173	3.977341817
M426T589_neg	1.555983089	1.286098381	0.64142037	1.869790703	0.434724685	0.431821002	0.512548345	0.916612538	0.754851506	0.217484158	0.18457608	0.467328358	0.162948026	0.508971752	0.330723168	0.65058985	0.530902279	0.611295767	0.054717099	0.626591444	0.097211896
M320T266_neg	3.115582751	3.841749901	3.188614317	0.757887459	1.198260564	2.887592771	2.856939758	1.325297527	1.249297131	0.473439936	0.901011974	1.175558388	0.488361038	0.930223757	0.481743322	1.291442536	1.19345127	1.132436644	1.164154848	0.412359245	1.916145847
M505T776_1_neg	9.457409671	6.044473005	0	6.28312936	5.359480261	8.282531598	4.045639916	5.732894583	5.369823861	11.28022553	6.099584627	0	5.786199291	5.072880919	6.09851796	0	0	5.924763619	0	5.674717374	5.89109763
M671T524_neg	0.048103325	0.078873052	0.072370058	0.097068787	0.069217628	0.127549165	0.091920403	0.314369597	1.290125943	5.458981562	1.286645635	1.505248104	4.842505109	1.99122925	6.314710111	0.315083701	0.598758166	6.359696886	0.388698788	6.397059108	0.357373489
M523T332_neg	7.804182678	11.56053567	8.017925779	1.79572272	9.017953124	14.53510337	15.09621242	7.106549053	5.442488708	2.32087054	3.232076059	6.623716187	3.187421155	3.628637782	3.548734528	2.385462157	3.147685587	4.347277938	3.785358732	1.621790723	6.781709877
M353T267_neg	1.973542082	2.818513669	2.340024079	0.982110922	1.158569104	2.096684702	2.097956351	0.871486933	0.730989049	0.279629047	0.539911152	0.45093791	0.214577895	0.364127833	0.268216866	1.05855617	0.883090862	0.810531087	1.112796932	0.647474312	1.30077699
M481T51_neg	3.202120627	1.848859388	1.59269182	2.47298579	1.284806044	3.497586197	4.334216801	1.113073235	0.896896016	1.403507465	1.154916717	0.995137183	1.067520309	0.792374627	1.288726487	1.222210976	1.378668119	1.695378033	1.00604174	1.471515009	1.639254277
M297T528_neg	8.849728591	11.7163644	8.945634162	4.443826836	12.36641148	7.253059286	18.69002149	2.919193781	2.665556438	1.808492624	2.82173043	34.88422678	8.859522719	13.37786645	10.40899713	75.0866528	49.29856216	186.8035284	12.5166282	154.5635448	10.16061251
M342T50_neg	1.296704886	1.193726731	1.345081129	1.076908772	1.173677011	1.241531168	1.349616871	2.651574165	1.103656188	1.312981778	2.326573547	2.8099668	0.994937058	3.178572921	5.185403098	1.15092805	1.308791291	3.356172564	1.187265822	4.373746451	1.952161504
M283T246_neg	4.382958021	4.586901191	3.607837565	4.187630298	4.522569919	5.053219295	4.517668935	3.581680612	2.446997705	1.825832735	3.566788815	2.373809366	2.185280333	1.917878343	2.032579145	2.392333335	3.041317411	2.584234832	2.728004993	4.198643011	4.28666296
M293T359_neg	2.556281443	2.772423061	2.380220211	3.011454265	2.107882155	2.323623678	2.549002586	2.5682848	2.634403263	3.015333348	2.573460677	2.223492271	2.390421066	2.461317648	2.662721367	2.756330581	2.603616968	2.418219324	1.533247714	2.427197322	2.569228684
M107T55_neg	2.525926437	2.957354784	2.299848752	3.215236032	2.334395144	2.512292473	2.146668994	1.973247871	1.095131765	0.562704244	0.464847468	0.627416451	0.318022289	0.606198844	0.590042727	2.012885759	1.813007643	0.333208161	1.300205975	1.315635147	2.678825314
M536T259_neg	1.780498493	1.749897159	2.060513788	3.902992475	1.194722214	1.247781938	0.958084991	1.998293185	1.461873603	1.862195924	2.265162823	1.492069576	1.832503241	1.601030489	1.496290082	3.119961104	3.30248638	4.864736251	2.478395306	3.24021643	2.752900389
M600T227_neg	0.280597636	0.280526516	0.338705227	0.420408492	0.30237329	0.346782301	0.374412282	0.822416954	0.648398512	1.111972742	1.010246838	1.027883856	2.804684232	1.164340569	1.432569759	0.328665671	0.2974522	1.069740724	0.680154311	1.571210232	0.56065445
M549T47_neg	10.11893738	11.47450265	13.30211465	13.33983678	13.33909141	12.86837623	12.23268707	7.754663371	5.837199221	4.882887796	5.977427957	7.401389234	4.549295582	5.350336204	5.617284023	6.260152781	7.578460893	8.102713894	6.965006705	7.08128235	9.834431866
M696T294_neg	1.495883129	1.295908432	1.815491715	0.695271867	1.038956522	0.98819996	1.165602924	0.78571356	0.542322168	0	0.339865325	0.14059155	0.071773232	0.127929916	0.123169917	0.190777875	0.349088169	0.64174244	0.954894827	0.361237585	0.987423248
M568T48_neg	0.272020359	0.273950589	0.114521391	0.276861846	0.324275202	0.271060427	0.333157298	1.831364595	1.682832536	0.180813926	0.631868122	0.829991557	1.029565349	0.953118431	1.150319433	1.049572929	0.881648195	1.111578401	1.040796344	0.24251175	1.212774598
M180T65_neg	13.94483495	10.80097426	8.290824995	26.23314095	13.43038834	12.02538966	14.05271916	24.40016566	23.56170989	12.53091528	23.87614754	5.463840216	12.96362741	16.79372797	11.71416291	12.61820418	16.71943338	9.194439656	8.42291761	6.993056291	12.72893393
M380T262_neg	3.856664101	3.826955404	8.144906417	4.137532566	3.665046761	3.832878503	3.336191071	10.91331454	8.241457519	8.072154277	7.572303889	7.303586542	5.783602499	5.377036531	5.989563552	7.246722778	8.729064921	9.804695555	8.396198028	10.16786218	10.00163517
M519T323_neg	3.626442703	3.467911495	3.370521265	5.068562752	5.230239257	5.438851549	5.995506704	2.439793447	1.694704683	1.119110614	1.653866937	1.832353246	1.46676784	1.244224613	1.516463261	2.044042033	2.179253366	2.851853243	2.426692093	2.367310979	3.028022408
M624T265_neg	0.344684743	0.092197431	0.118718612	0.16158805	0.045214487	0.116236478	0.113979363	1.693111531	1.438375864	1.19558866	1.31772394	1.142933302	2.069515995	1.335270398	2.005334375	0.496640513	0.660627103	0.977915156	0.525440499	1.65031724	0.428597558
M600T48_neg	0.822209552	1.291783323	0.847220704	0.375531279	1.631383727	0.894851206	0.846365746	2.483895298	1.850960573	0.853900133	1.188555366	1.741828758	1.056963027	1.133702019	1.364093397	1.676308659	1.716272715	1.73097723	2.395072254	1.85794513	3.344468504
M165T162_neg	1.716000963	1.35531871	0.987635587	1.516389803	1.413873089	0.858316869	1.059790561	2.935435492	2.987690405	6.889351856	1.966146317	1.656584702	3.703259154	5.286470559	10.46345256	4.998661523	4.192535524	2.644547859	1.995541637	3.294326389	1.348831789
M350T53_neg	2.70004436	3.246274861	2.768684979	2.013498268	2.139389511	2.537709611	2.215755413	1.314403708	1.087114389	1.233808592	0.614419716	0.862741999	0.740167504	0.960805499	0.962122161	1.27269411	1.290502513	1.119806259	1.094009972	2.476350896	1.961427179
M300T46_neg	1.258153499	1.205404029	0.943865838	2.002687393	1.549517533	0.91239375	1.914484344	4.254608176	4.481098691	5.574872834	3.733999372	3.220004807	5.069920407	4.04645196	6.142429202	4.641225643	3.278281232	1.847893819	3.067418799	3.364409428	2.419960074
M151T776_neg	29.96696483	38.22928301	24.16055246	28.16279466	17.0307921	18.23594226	26.83351618	30.28285875	27.3864104	28.78705365	27.03258597	27.77053547	28.64446258	26.87801909	22.88647989	50.9900291	22.73222727	65.11372952	16.95387762	27.1278372	68.5550445
M561T345_neg	0.988818909	0.565611514	1.239544645	0.468516404	0.755805726	1.721118153	2.022538691	1.109903684	0.844455971	0.180203163	0.682824702	0.376353532	0.199219797	0.219861904	0.128402921	0.215743212	0.182958539	0.160353977	0.804893622	0.163381077	1.850544902
M295T501_neg	3.01508831	4.101959777	5.121143788	1.916629206	1.419230591	2.788001187	2.867597341	1.726624316	2.54761584	2.523062131	2.649801834	1.250984884	0.622660257	0.785067903	0.7893225	3.906668427	0.996601334	3.748535151	0.804756754	2.80438405	0.96182294
M263T239_neg	4.77188975	5.121803399	5.207182548	4.828311831	5.580445319	6.57495975	5.848220761	3.44834305	2.654997486	3.2332748	2.829778599	4.513829941	1.90990194	2.371479879	2.002539709	2.351677072	2.645623988	3.311108382	2.935598198	4.7765275	3.495932317
M240T244_neg	0.885960219	0.791830748	0.872197658	0.26050716	0.514195835	0.363292573	1.038398045	3.822990049	5.27517787	2.641951074	2.908519282	2.066781035	3.866027291	2.342012634	4.363987975	5.003187185	4.86884662	1.032801933	1.620756349	2.257352638	1.586069724
M358T248_neg	1.475470258	1.709367394	1.969746848	1.244164626	1.567186877	1.745685932	1.680914178	2.19740155	1.598263601	1.123250491	1.480378627	3.365125497	1.837322102	3.319213121	2.149955368	1.45268264	1.923926903	2.013241936	2.093895184	1.339922491	2.26097856
M201T86_neg	3.281193955	3.46019005	4.212897288	3.451513604	3.398318435	3.932920963	4.740653949	3.76594718	2.486345821	3.134222873	5.761608923	5.182569051	3.06760767	6.435783932	2.61483201	334.3896547	343.1641636	3.705668417	279.7760448	2.472771167	395.8322641
M347T260_neg	5.191466324	6.446139901	5.541568043	1.20254655	2.362411489	5.435462532	5.892025138	1.723748446	1.129202807	1.164968454	0.862854655	0.840537677	0.780879747	0.516440939	1.214747805	1.998491215	2.522438638	1.499781721	2.718348523	0.856399458	2.786797145
M627T54_neg	1.041288408	0.582646079	1.185902543	1.414081517	1.819058405	1.335695415	1.479635211	0.468064287	0.451682381	1.005782514	0.668210351	0.437660375	0.556477161	0.689715839	0.754473134	0.616489835	0.773928619	0.923962187	0.306032803	0.906084605	0.671074399
M613T285_neg	0.185977933	0.113628358	0.851655926	0.123020445	0.162078682	0.134525801	0.158588565	2.204152042	1.425408585	0.504359655	1.085082429	1.235578706	0.824403558	0.927660164	1.174013223	1.887427229	1.587744326	0.63945091	1.843092115	0.280813832	2.259867176
M182T50_neg	0.946298163	0.95867653	0.845356255	0.948793169	1.043186253	0.910279905	1.114656759	1.977274609	2.694719007	1.76972897	1.550333786	1.606350254	2.088607026	1.917706047	1.91850494	1.690609093	1.257700414	1.368316557	1.619444064	1.416143782	2.091472651
M186T257_neg	0.161757098	0.168623902	0.144724673	0.051496224	0.019353407	0.124388549	0.059784356	1.151868213	0.712215812	0.482542904	0.78650158	0.844461426	0.529843227	0.602733414	0.597201792	0.710706139	0.883414595	1.180373386	1.534836323	0.713061329	0.062233197
M431T78_neg	1.731711692	1.843935525	2.241096799	1.728289667	2.091240004	2.791634758	2.786170973	1.511007021	1.342909665	1.570754455	1.706557839	0.929556724	1.805651866	1.204677013	1.83007496	1.371160699	1.717949087	1.727582751	0.657899556	1.977891738	1.038118949
M486T254_neg	1.214442292	1.660462684	1.254305836	1.638534773	1.273797377	1.34828254	1.921746979	2.093524039	1.934248469	2.073339337	1.908659752	1.822293565	1.505906584	2.40830276	1.614226867	1.514973316	2.110889237	1.604771964	1.702967572	2.989659687	2.390099033
M526T278_neg	0.246491493	0.108997582	0.321366986	0.151498864	0.258046372	0.140011591	0.126219962	0.809834615	0.897652579	2.364317769	2.581300276	5.008262583	5.303139734	5.218494341	9.970633479	0.234775843	0.940506856	1.214115941	0.849726737	1.292008324	0.532636524
M554T364_neg	2.524338995	1.499148969	3.286995833	1.18064422	3.418555776	0.614206443	0.806654997	28.94011689	38.66366585	35.94718306	28.22624116	46.84832345	24.25683259	31.43770925	81.70566906	5.82196545	8.410731227	96.34250704	6.209040275	67.30370265	6.696974572
M357T333_neg	1.004593503	0.29372302	1.740121175	0.064004588	0.086207669	0.091631148	0.039137279	2.970620034	1.073873557	1.45022533	2.815104089	1.953492958	1.380140793	1.566220821	1.746163477	1.337720861	1.489872277	1.856625963	2.641348886	1.445375935	3.373802891
M570T332_neg	0.20909531	0.114311086	0.459061358	0.150278944	6.768292064	0.28814482	0.40635637	3.99939311	5.929886769	12.63840789	13.35996617	17.06147213	7.825056244	8.812231908	32.72129954	0.473152177	1.023414048	30.95985201	2.689976099	32.12931808	1.709992628
M590T311_neg	3.48536273	2.816527148	4.247952275	2.465676706	7.264233916	11.49482402	0.676106962	1.650527293	0.467869566	0.032542884	0.378175202	0	0.489954343	0.265276981	0.018570346	0.167557801	0.01188952	0	2.408743007	0.161106569	1.519205406
M377T239_neg	2.754468766	2.941954742	3.260442562	1.403209618	3.959599606	4.097657895	4.752014619	2.843529887	2.039781545	3.76887209	3.70537608	5.936936599	6.794138319	4.249773038	7.197301653	2.250906358	3.162774343	2.825167198	3.473737291	4.755989373	3.683094605
